"elev","cid","lat","long","burn","cht","n","dist"
1669.78508575732,293,42.5202863535938,-112.103151890469,0,0.468013626953125,44,0
1669.85836920752,294,42.5202869394887,-112.103091029769,0,0.292582037597656,63,0
1669.84854279541,295,42.5202875253513,-112.103030169067,0,0.49094180078125,46,0
1669.91409581689,296,42.5202881111816,-112.102969308363,0,0.431844664550781,50,0
1670.14152026514,297,42.5202886969796,-112.102908447658,0,0.269859787109375,70,0
1670.26849862549,298,42.5202892827452,-112.102847586951,0,0.827571896972656,27,0
1670.37219962158,299,42.5202898684786,-112.102786726242,0,0.418714228515625,47,0
1670.57561383789,300,42.5202904541796,-112.102725865531,0,0.649289463867188,24,0
1670.78066222705,301,42.5202910398484,-112.102665004818,0,0.453196498535156,53,0
1670.90756855176,302,42.5202916254848,-112.102604144104,0,0.214116774414062,44,0
1671.247588104,303,42.5202922110889,-112.102543283387,1,0.00750585693359375,37,4.99999999871943
1671.51985365771,304,42.5202927966606,-112.102482422669,1,0.00435062890625,11,9.99999999988358
1671.71056307031,305,42.5202933822001,-112.102421561949,1,0.0119298061523437,27,14.9999999994179
1671.89375026855,306,42.5202939677073,-112.102360701228,1,0.0111553950195313,31,19.9999999981374
1668.4424722373,307,42.5202395748413,-112.103333680374,0,0.29676744140625,53,0
1668.50234954297,308,42.5202401608322,-112.103272819723,0,0.228495544921875,72,0
1668.47887029297,309,42.5202407467909,-112.10321195907,0,0.419152796386719,45,0
1668.485427021,310,42.5202413327172,-112.103151098416,0,0.221684134765625,76,0
1668.57343320557,311,42.5202419186112,-112.103090237759,0,0.334187301757813,71,0
1668.60450566162,312,42.5202425044729,-112.103029377101,0,0.495120787597656,43,0
